file,line,col,code,severity,message,expected
avt1lc05.cmd,426,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt1lc05.cmd,432,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt1lc05.cmd,438,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt1lc05.cmd,450,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt1lc05.cmd,473,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt1lc05.cmd,484,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt1lc05.cmd,490,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt1lc05.cmd,496,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt1lc05.cmd,502,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt1lc05.cmd,545,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt1lc05.cmd,556,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt1lc05.cmd,566,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt1lc05.cmd,576,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt1lc05.cmd,582,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt1lc05.cmd,588,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt1lc05.cmd,600,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt1lc05.cmd,623,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt1lc05.cmd,634,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt1lc05.cmd,644,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt1lc05.cmd,654,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt1lc05.cmd,666,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt1lc05.cmd,689,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt1lc05.cmd,700,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt1lc05.cmd,710,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt1lc05.cmd,720,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt1lc05.cmd,726,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt1lc05.cmd,732,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt1lc05.cmd,744,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt1lc05.cmd,767,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt1lc05.cmd,777,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt1lc05.cmd,787,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt1lc05.cmd,797,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt1lc05.cmd,810,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt1lc05.cmd,826,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt1lc05.cmd,842,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt1lc05.cmd,858,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt1lc05.cmd,1664,39,I202,info,Unresolved reference: 'measure',False
avt1lc05.cmd,1670,39,I202,info,Unresolved reference: 'measure',False
avt1u101.cmd,38,53,I202,info,Unresolved reference: '.model_1',False
avt1u101.cmd,123,1,E001,error,Unknown command: 'rev create',False
avt1u101.cmd,133,20,I202,info,Unresolved reference: '.model_1.rev_1',False
avt1u101.cmd,167,1,E001,error,Unknown command: 'sph create',False
avt1u101.cmd,182,40,I202,info,Unresolved reference: 'model_1',False
avt21101.cmd,44,32,I202,info,Unresolved reference: 'request_1/z',False
avt21101.cmd,45,32,I202,info,Unresolved reference: 'request_2/z',False
avt21101.cmd,67,30,I202,info,Unresolved reference: 'test',False
avt21101.cmd,72,30,I202,info,Unresolved reference: 'test',False
avt21101.cmd,77,30,I202,info,Unresolved reference: 'test',False
avt21101.cmd,82,30,I202,info,Unresolved reference: 'test',False
avt21101.cmd,93,30,I202,info,Unresolved reference: 'test',False
avt21101.cmd,99,30,I202,info,Unresolved reference: 'test',False
avt21101.cmd,104,30,I202,info,Unresolved reference: 'test',False
avt21101.cmd,109,30,I202,info,Unresolved reference: 'test',False
avt21101.cmd,114,30,I202,info,Unresolved reference: 'test',False
avt21102.cmd,23,33,I202,info,Unresolved reference: 'four_views',False
avt21102.cmd,35,32,I202,info,Unresolved reference: 'request_3/x',False
avt21102.cmd,37,32,I202,info,Unresolved reference: 'request_3/x',False
avt21103.cmd,25,32,I202,info,Unresolved reference: 'request_3/x',False
avt21103.cmd,33,33,I202,info,Unresolved reference: 'four_views',False
avt21104.cmd,91,22,I202,info,Unresolved reference: '.mdi.filters.FLT_1',False
avt21104.cmd,102,22,I202,info,Unresolved reference: '.mdi.filters.FLT_2',False
avt21201.cmd,67,42,I202,info,Unresolved reference: 'request_1/z',False
avt21201.cmd,75,42,I202,info,Unresolved reference: 'request_1/z',False
avt21201.cmd,79,42,I202,info,Unresolved reference: 'request_1/z',False
avt21201.cmd,84,42,I202,info,Unresolved reference: 'request_1/z',False
avt21201.cmd,90,42,I202,info,Unresolved reference: 'request_1/z',False
avt21201.cmd,96,42,I202,info,Unresolved reference: 'request_1/z',False
avt21201.cmd,102,42,I202,info,Unresolved reference: 'request_1/z',False
avt21201.cmd,108,42,I202,info,Unresolved reference: 'request_1/z',False
avt21202.cmd,38,58,I202,info,Unresolved reference: 'REQUEST_1508/X',False
avt21202.cmd,40,58,I202,info,Unresolved reference: 'REQUEST_1508/X',False
avt21202.cmd,41,58,I202,info,Unresolved reference: 'REQUEST_1508/X',False
avt21202.cmd,43,59,I202,info,Unresolved reference: 'REQUEST_1508/X',False
avt21202.cmd,44,59,I202,info,Unresolved reference: 'REQUEST_1508/X',False
avt21202.cmd,45,59,I202,info,Unresolved reference: 'REQUEST_1508/X',False
avt21202.cmd,47,58,I202,info,Unresolved reference: 'REQUEST_1508/X',False
avt21202.cmd,48,58,I202,info,Unresolved reference: 'REQUEST_1508/X',False
avt21202.cmd,49,58,I202,info,Unresolved reference: 'REQUEST_1508/X',False
avt21202.cmd,73,35,I202,info,Unresolved reference: 'REQUEST_1508/X',False
avt21202.cmd,74,35,I202,info,Unresolved reference: 'REQUEST_1508/X',False
avt21203.cmd,39,27,I202,info,"Unresolved reference: '.scratch_model.scratch.stuff.x,.scratch_model.scratch.stuff.mass'",False
avt21203.cmd,40,27,I202,info,"Unresolved reference: '.scratch_model.scratch.stuff.y,.scratch_model.scratch.stuff.mass'",False
avt21301.cmd,39,35,I202,info,Unresolved reference: 'request_3/x',False
avt21301.cmd,40,35,I202,info,Unresolved reference: 'request_3/x',False
avt21301.cmd,41,35,I202,info,Unresolved reference: 'request_3/x',False
avt21301.cmd,42,35,I202,info,Unresolved reference: 'request_3/x',False
avt21401.cmd,43,27,I202,info,Unresolved reference: 'four_views',False
avt21401.cmd,82,43,I202,info,Unresolved reference: 'REQUEST_60151/X',False
avt21401.cmd,98,58,I202,info,Unresolved reference: 'REQUEST_60151/X',False
avt21401.cmd,99,58,I202,info,Unresolved reference: 'REQUEST_60151/X',False
avt21401.cmd,104,50,I202,info,Unresolved reference: 'REQUEST_60151/TIME',False
avt21401.cmd,105,50,I202,info,Unresolved reference: 'REQUEST_60151/TIME',False
avt21602.cmd,23,26,I202,info,Unresolved reference: 'four_views',False
avt21602.cmd,33,50,I202,info,Unresolved reference: 'request_2/x',False
avt21603.cmd,37,49,I202,info,Unresolved reference: 'request_2/z',False
avt21603.cmd,38,49,I202,info,Unresolved reference: 'request_2/z',False
avt21603.cmd,69,49,I202,info,Unresolved reference: 'read/z',False
avt21603.cmd,70,49,I202,info,Unresolved reference: 'read/z',False
avt21604.cmd,48,30,I202,info,Unresolved reference: 'r/x',False
avt21604.cmd,50,30,I202,info,Unresolved reference: 'r/x',False
avt21604.cmd,51,30,I202,info,Unresolved reference: 'r/x',False
avt21604.cmd,53,30,I202,info,Unresolved reference: 'r/x',False
avt21604.cmd,54,30,I202,info,Unresolved reference: 'r/x',False
avt21604.cmd,55,30,I202,info,Unresolved reference: 'c07/x',False
avt21604.cmd,56,30,I202,info,Unresolved reference: 'r/x',False
avt21604.cmd,60,30,I202,info,Unresolved reference: 'r/x',False
avt21604.cmd,63,30,I202,info,Unresolved reference: 'r/x',False
avt21604.cmd,69,30,I202,info,Unresolved reference: 'r/x',False
avt21604.cmd,71,30,I202,info,Unresolved reference: 'r/x',False
avt21604.cmd,72,30,I202,info,Unresolved reference: 'r/x',False
avt21604.cmd,74,30,I202,info,Unresolved reference: 'r/x',False
avt21604.cmd,75,30,I202,info,Unresolved reference: 'r/x',False
avt21604.cmd,76,30,I202,info,Unresolved reference: 'u07/x',False
avt21604.cmd,77,30,I202,info,Unresolved reference: 'r/x',False
avt21604.cmd,81,30,I202,info,Unresolved reference: 'r/x',False
avt21604.cmd,84,30,I202,info,Unresolved reference: 'r/x',False
avt21604.cmd,101,28,I202,info,Unresolved reference: 'r/x',False
avt21604.cmd,102,28,I202,info,Unresolved reference: 'e/x1',False
avt21604.cmd,103,28,I202,info,Unresolved reference: 'e/x2',False
avt21604.cmd,104,28,I202,info,Unresolved reference: 'e/x3',False
avt21604.cmd,105,28,I202,info,Unresolved reference: 'e/x4',False
avt21604.cmd,106,28,I202,info,Unresolved reference: 'e/x5',False
avt21604.cmd,107,28,I202,info,Unresolved reference: 'e/x6',False
avt21605.cmd,37,27,I202,info,Unresolved reference: 'one_view',False
avt21605.cmd,73,43,I202,info,Unresolved reference: 'REQUEST_60151.X',False
avt21605.cmd,89,58,I202,info,Unresolved reference: 'REQUEST_60151.X',False
avt21605.cmd,90,58,I202,info,Unresolved reference: 'REQUEST_60151.X',False
avt21605.cmd,95,50,I202,info,Unresolved reference: 'REQUEST_60151.TIME',False
avt21605.cmd,96,50,I202,info,Unresolved reference: 'REQUEST_60151.TIME',False
avt21606.cmd,66,32,I202,info,Unresolved reference: 'plot_REQUEST_2010_XYZ',False
avt21606.cmd,69,16,E001,error,Unknown command: 'xy_plots curve absolute_value',False
avt21606.cmd,75,16,E001,error,Unknown command: 'xy_plots curve add',False
avt21606.cmd,82,16,E001,error,Unknown command: 'xy_plots curve align',False
avt21606.cmd,89,16,E001,error,Unknown command: 'xy_plots curve differentiation',False
avt21606.cmd,95,16,E001,error,Unknown command: 'xy_plots curve definite_integral',False
avt21606.cmd,101,16,E001,error,Unknown command: 'xy_plots curve interpolation',False
avt21606.cmd,109,16,E001,error,Unknown command: 'xy_plots curve multiply',False
avt21606.cmd,116,16,E001,error,Unknown command: 'xy_plots curve offset',False
avt21606.cmd,123,16,E001,error,Unknown command: 'xy_plots curve scale',False
avt21606.cmd,130,16,E001,error,Unknown command: 'xy_plots curve subtract',False
avt21606.cmd,137,16,E001,error,Unknown command: 'xy_plots curve zero',False
avt21607.cmd,59,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt21607.cmd,83,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt21607.cmd,106,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt21607.cmd,117,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt21607.cmd,123,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt21607.cmd,129,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt21607.cmd,135,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt21607.cmd,165,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt21607.cmd,170,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt21607.cmd,175,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt21607.cmd,185,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt21607.cmd,218,20,I202,info,Unresolved reference: 'STATE_VARIABLE_1',False
avt21607.cmd,222,20,I202,info,Unresolved reference: 'STATE_VARIABLE_2',False
avt21607.cmd,255,1,W103,warning,Dangling continuation '&' at end of file — command is incomplete,False
avt21608.cmd,36,1,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt21608.cmd,39,54,I202,info,Unresolved reference: '.colors.MAIZE',False
avt21608.cmd,46,5,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt21608.cmd,50,5,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt21608.cmd,55,5,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt21608.cmd,67,68,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt21608.cmd,71,5,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt21608.cmd,75,5,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt21608.cmd,93,5,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt21608.cmd,111,5,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt21608.cmd,115,5,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt21608.cmd,120,5,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt21608.cmd,137,11,I202,info,Unresolved reference: 'MARKER_7',False
avt21608.cmd,143,11,I202,info,Unresolved reference: 'MARKER_7',False
avt21608.cmd,149,11,I202,info,Unresolved reference: 'MARKER_7',False
avt21608.cmd,155,11,I202,info,Unresolved reference: 'MARKER_7',False
avt21608.cmd,161,11,I202,info,Unresolved reference: 'MARKER_7',False
avt21608.cmd,167,11,I202,info,Unresolved reference: 'MARKER_7',False
avt21609.cmd,28,66,I202,info,Unresolved reference: '.model_1.PART_2',False
avt21609.cmd,28,91,I202,info,Unresolved reference: '.model_1.PART_5',False
avt21609.cmd,29,66,I202,info,Unresolved reference: '.model_1.PART_3',False
avt21609.cmd,29,91,I202,info,Unresolved reference: '.model_1.PART_5',False
avt21609.cmd,30,66,I202,info,Unresolved reference: '.model_1.PART_4',False
avt21609.cmd,30,91,I202,info,Unresolved reference: '.model_1.PART_5',False
avt21610.cmd,32,64,I202,info,Unresolved reference: '.crimp.PAR2',False
avt21610.cmd,32,85,I202,info,Unresolved reference: '.crimp.PAR8',False
avt21610.cmd,33,64,I202,info,Unresolved reference: '.crimp.PAR2',False
avt21610.cmd,33,85,I202,info,Unresolved reference: '.crimp.PAR8',False
avt21610.cmd,34,64,I202,info,Unresolved reference: '.crimp.PAR2',False
avt21610.cmd,34,85,I202,info,Unresolved reference: '.crimp.PAR8',False
avt21611.cmd,34,66,I202,info,Unresolved reference: '.model_1.PART_2',False
avt21611.cmd,34,91,I202,info,Unresolved reference: '.model_1.PART_3',False
avt21611.cmd,35,66,I202,info,Unresolved reference: '.model_1.PART_2',False
avt21611.cmd,35,91,I202,info,Unresolved reference: '.model_1.PART_4',False
avt21611.cmd,36,66,I202,info,Unresolved reference: '.model_1.PART_2',False
avt21611.cmd,36,91,I202,info,Unresolved reference: '.model_1.PART_5',False
avt21611.cmd,37,66,I202,info,Unresolved reference: '.model_1.PART_2',False
avt21611.cmd,37,91,I202,info,Unresolved reference: '.model_1.PART_6',False
avt21611.cmd,38,66,I202,info,Unresolved reference: '.model_1.PART_3',False
avt21611.cmd,38,91,I202,info,Unresolved reference: '.model_1.PART_2',False
avt21611.cmd,39,66,I202,info,Unresolved reference: '.model_1.PART_3',False
avt21611.cmd,39,91,I202,info,Unresolved reference: '.model_1.PART_4',False
avt21611.cmd,40,66,I202,info,Unresolved reference: '.model_1.PART_3',False
avt21611.cmd,40,91,I202,info,Unresolved reference: '.model_1.PART_5',False
avt21611.cmd,41,67,I202,info,Unresolved reference: '.model_1.PART_3',False
avt21611.cmd,41,92,I202,info,Unresolved reference: '.model_1.PART_6',False
avt21611.cmd,42,67,I202,info,Unresolved reference: '.model_1.PART_4',False
avt21611.cmd,42,92,I202,info,Unresolved reference: '.model_1.PART_2',False
avt21611.cmd,43,67,I202,info,Unresolved reference: '.model_1.PART_4',False
avt21611.cmd,43,92,I202,info,Unresolved reference: '.model_1.PART_3',False
avt21611.cmd,44,67,I202,info,Unresolved reference: '.model_1.PART_4',False
avt21611.cmd,44,92,I202,info,Unresolved reference: '.model_1.PART_5',False
avt21611.cmd,51,67,I202,info,Unresolved reference: '.model_1.PART_4',False
avt21611.cmd,51,92,I202,info,Unresolved reference: '.model_1.PART_6',False
avt21611.cmd,52,67,I202,info,Unresolved reference: '.model_1.PART_5',False
avt21611.cmd,52,92,I202,info,Unresolved reference: '.model_1.PART_2',False
avt21611.cmd,53,67,I202,info,Unresolved reference: '.model_1.PART_5',False
avt21611.cmd,53,92,I202,info,Unresolved reference: '.model_1.PART_3',False
avt21611.cmd,54,67,I202,info,Unresolved reference: '.model_1.PART_5',False
avt21611.cmd,54,92,I202,info,Unresolved reference: '.model_1.PART_4',False
avt21611.cmd,55,67,I202,info,Unresolved reference: '.model_1.PART_5',False
avt21611.cmd,55,92,I202,info,Unresolved reference: '.model_1.PART_6',False
avt21611.cmd,56,67,I202,info,Unresolved reference: '.model_1.PART_6',False
avt21611.cmd,56,92,I202,info,Unresolved reference: '.model_1.PART_2',False
avt21611.cmd,57,67,I202,info,Unresolved reference: '.model_1.PART_6',False
avt21611.cmd,57,92,I202,info,Unresolved reference: '.model_1.PART_3',False
avt21611.cmd,58,67,I202,info,Unresolved reference: '.model_1.PART_6',False
avt21611.cmd,58,92,I202,info,Unresolved reference: '.model_1.PART_4',False
avt21611.cmd,59,67,I202,info,Unresolved reference: '.model_1.PART_6',False
avt21611.cmd,59,92,I202,info,Unresolved reference: '.model_1.PART_5',False
avt21612.cmd,28,63,I202,info,Unresolved reference: '.lift.PAR12',False
avt21612.cmd,29,63,I202,info,Unresolved reference: '.lift.PAR12',False
avt21612.cmd,30,63,I202,info,Unresolved reference: '.lift.PAR3',False
avt21612.cmd,30,83,I202,info,Unresolved reference: '.lift.PAR6',False
avt21612.cmd,31,63,I202,info,Unresolved reference: '.lift.PAR21',False
avt21612.cmd,31,84,I202,info,Unresolved reference: '.lift.PAR6',False
avt21613.cmd,26,63,I202,info,Unresolved reference: '.ride.PART_1',False
avt21613.cmd,26,85,I202,info,Unresolved reference: '.ride.PART_15',False
avt21613.cmd,27,63,I202,info,Unresolved reference: '.ride.PART_2',False
avt21613.cmd,27,85,I202,info,Unresolved reference: '.ride.PART_15',False
avt21614.cmd,26,64,I202,info,Unresolved reference: '.t0180.PART_60000',False
avt21614.cmd,26,91,I202,info,Unresolved reference: '.t0180.PART_100',False
avt21615.cmd,28,72,I202,info,Unresolved reference: '.Honda_Prolink.tire',False
avt21615.cmd,28,101,I202,info,Unresolved reference: '.Honda_Prolink.plate',False
avt21615.cmd,29,72,I202,info,Unresolved reference: '.Honda_Prolink.tire',False
avt21615.cmd,29,101,I202,info,Unresolved reference: '.Honda_Prolink.EXTRUSION_1',False
avt21616.cmd,28,73,I202,info,Unresolved reference: '.variable_engin.control_nut',False
avt21616.cmd,28,110,I202,info,Unresolved reference: '.variable_engin.main_link',False
avt21616.cmd,29,80,I202,info,Unresolved reference: '.variable_engin.piston',False
avt21616.cmd,29,112,I202,info,Unresolved reference: '.variable_engin.crank_shaft',False
avt21616.cmd,30,36,I202,info,Unresolved reference: 'CLEARANCE_4',False
avt21617.cmd,29,67,I202,info,Unresolved reference: '.suspensn.arm',False
avt21617.cmd,30,67,I202,info,Unresolved reference: '.suspensn.arm',False
avt21617.cmd,32,67,I202,info,Unresolved reference: '.suspensn.arm',False
avt21617.cmd,32,90,I202,info,Unresolved reference: '.suspensn.wheel',False
avt21617.cmd,33,106,I202,info,Unresolved reference: '.suspensn.wheel',False
avt21618.cmd,24,63,I202,info,Unresolved reference: '.dock.PAR20',False
avt21618.cmd,24,84,I202,info,Unresolved reference: '.dock.newramp1',False
avt21618.cmd,25,63,I202,info,Unresolved reference: '.dock.PAR20',False
avt21618.cmd,25,84,I202,info,Unresolved reference: '.dock.newramp2',False
avt21618.cmd,26,63,I202,info,Unresolved reference: '.dock.PAR20',False
avt21618.cmd,26,84,I202,info,Unresolved reference: '.dock.newramp3',False
avt21618.cmd,27,63,I202,info,Unresolved reference: '.dock.dummy',False
avt21618.cmd,27,84,I202,info,Unresolved reference: '.dock.newramp1',False
avt21618.cmd,29,63,I202,info,Unresolved reference: '.dock.dummy',False
avt21618.cmd,29,84,I202,info,Unresolved reference: '.dock.newramp3',False
avt21618.cmd,30,63,I202,info,Unresolved reference: '.dock.PAR53',False
avt21618.cmd,30,84,I202,info,Unresolved reference: '.dock.newramp1',False
avt21618.cmd,31,63,I202,info,Unresolved reference: '.dock.PAR53',False
avt21618.cmd,31,84,I202,info,Unresolved reference: '.dock.newramp2',False
avt21618.cmd,32,63,I202,info,Unresolved reference: '.dock.PAR53',False
avt21618.cmd,32,84,I202,info,Unresolved reference: '.dock.newramp3',False
avt21618.cmd,33,64,I202,info,Unresolved reference: '.dock.PAR54',False
avt21618.cmd,33,85,I202,info,Unresolved reference: '.dock.newramp1',False
avt21618.cmd,34,64,I202,info,Unresolved reference: '.dock.PAR54',False
avt21618.cmd,34,85,I202,info,Unresolved reference: '.dock.newramp2',False
avt21618.cmd,35,64,I202,info,Unresolved reference: '.dock.PAR54',False
avt21618.cmd,35,85,I202,info,Unresolved reference: '.dock.newramp3',False
avt21618.cmd,36,36,I202,info,Unresolved reference: 'CLEARANCE_1',False
avt21618.cmd,37,36,I202,info,Unresolved reference: 'CLEARANCE_3',False
avt21618.cmd,38,36,I202,info,Unresolved reference: 'CLEARANCE_7',False
avt21618.cmd,39,36,I202,info,Unresolved reference: 'CLEARANCE_9',False
avt21618.cmd,41,21,I202,info,Unresolved reference: 'dock',False
avt21619.cmd,34,5,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt21619.cmd,38,5,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt21619.cmd,43,5,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt21619.cmd,51,64,I202,info,Unresolved reference: '.model_1.PART3',False
avt21619.cmd,51,88,I202,info,Unresolved reference: '.model_1.PART2',False
avt21619.cmd,52,64,I202,info,Unresolved reference: '.model_1.PART3',False
avt21619.cmd,52,88,I202,info,Unresolved reference: '.model_1.PART4',False
avt21619.cmd,53,64,I202,info,Unresolved reference: '.model_1.PART3',False
avt21619.cmd,53,88,I202,info,Unresolved reference: '.model_1.PART5',False
avt21620.cmd,28,70,I202,info,Unresolved reference: '.Trimmer_new.RB1_MOTOR_CASE_BN456',False
avt21620.cmd,28,113,I202,info,Unresolved reference: '.Trimmer_new.RB5_TOP_BLADE_BN36_T',False
avt21620.cmd,29,70,I202,info,Unresolved reference: '.Trimmer_new.RB6_GEAR3_CW_BN462_G',False
avt21620.cmd,29,113,I202,info,Unresolved reference: '.Trimmer_new.RB5_TOP_BLADE_BN36_T',False
avt21620.cmd,30,70,I202,info,Unresolved reference: '.Trimmer_new.RB3_GEAR1_BN19_GEAR1',False
avt21620.cmd,30,113,I202,info,Unresolved reference: '.Trimmer_new.RB8_COUNTERWEIGHT_BN',False
avt21621.cmd,24,25,I202,info,Unresolved reference: '.Flex_Landing_Gear.Last_Sim',False
avt21622.cmd,25,32,I202,info,Unresolved reference: '.testuser.testuser.REQUEST_60151.Y',False
avt21622.cmd,29,32,I202,info,Unresolved reference: '.testuser.testuser.REQUEST_60151.myrescomp',False
avt21623.cmd,32,59,I202,info,Unresolved reference: 'PART_2.cm',False
avt21623.cmd,36,46,I202,info,Unresolved reference: 'MODEL_1',False
avt21623.cmd,49,46,I202,info,Unresolved reference: 'MODEL_1',False
avt21623.cmd,62,46,I202,info,Unresolved reference: 'MODEL_1',False
avt21701.cmd,33,26,I202,info,Unresolved reference: 'four_views',False
avt21701.cmd,42,18,I202,info,Unresolved reference: 'part_20015_xform',False
avt21701.cmd,42,58,I202,info,Unresolved reference: '/graphics/part_20015/marker_2001510',False
avt21701.cmd,45,18,I202,info,Unresolved reference: 'part_20015_xform',False
avt21701.cmd,48,18,I202,info,Unresolved reference: 'part_20015_xform',False
avt21702.cmd,35,33,I202,info,Unresolved reference: 'four_views',False
avt21702.cmd,44,18,I202,info,Unresolved reference: 'part_20015_xform',False
avt21702.cmd,44,58,I202,info,Unresolved reference: '/graphics/part_20015/marker_2001501',False
avt21702.cmd,47,18,I202,info,Unresolved reference: 'part_20015_xform',False
avt21702.cmd,50,18,I202,info,Unresolved reference: 'part_20015_xform',False
avt21703.cmd,33,33,I202,info,Unresolved reference: 'four_views',False
avt21703.cmd,45,18,I202,info,Unresolved reference: 'part_20013_xform',False
avt21703.cmd,159,18,I202,info,Unresolved reference: 'part_20013_xform',False
avt21704.cmd,31,33,I202,info,Unresolved reference: 'four_views',False
avt21704.cmd,45,18,I202,info,Unresolved reference: 'part_20013_xform',False
avt21704.cmd,158,18,I202,info,Unresolved reference: 'part_20013_xform',False
avt21705.cmd,33,33,I202,info,Unresolved reference: 'four_views',False
avt21705.cmd,45,18,I202,info,Unresolved reference: 'part_20013_xform',False
avt21705.cmd,158,18,I202,info,Unresolved reference: 'part_20013_xform',False
avt21706.cmd,34,33,I202,info,Unresolved reference: 'four_views',False
avt21706.cmd,48,18,I202,info,Unresolved reference: 'part_20013_xform',False
avt21706.cmd,160,18,I202,info,Unresolved reference: 'part_20013_xform',False
avt21707.cmd,35,33,I202,info,Unresolved reference: 'four_views',False
avt21707.cmd,46,18,I202,info,Unresolved reference: 'part_20015_xform',False
avt21707.cmd,46,58,I202,info,Unresolved reference: '/graphics/part_20015/marker_2001501',False
avt21707.cmd,52,18,I202,info,Unresolved reference: 'part_20015_xform',False
avt21707.cmd,52,58,I202,info,Unresolved reference: '/graphics/part_20013/marker_2001320',False
avt21708.cmd,34,33,I202,info,Unresolved reference: 'four_views',False
avt21708.cmd,46,18,I202,info,Unresolved reference: 'part_20013_xform',False
avt21708.cmd,46,58,I202,info,Unresolved reference: '/graphics/part_20013/marker_2001310',False
avt21708.cmd,159,18,I202,info,Unresolved reference: 'part_20013_xform',False
avt21708.cmd,159,58,I202,info,Unresolved reference: '/graphics/part_20013/marker_2001301',False
avt21709.cmd,33,33,I202,info,Unresolved reference: 'four_views',False
avt21709.cmd,47,18,I202,info,Unresolved reference: 'part_20013_xform',False
avt21709.cmd,47,58,I202,info,Unresolved reference: '/graphics/part_20013/marker_2001310',False
avt21709.cmd,162,18,I202,info,Unresolved reference: 'part_20013_xform',False
avt21709.cmd,162,58,I202,info,Unresolved reference: '/graphics/part_20013/marker_2001301',False
avt22101.cmd,24,33,I202,info,Unresolved reference: 'four_views',False
avt22103.cmd,26,21,I202,info,Unresolved reference: '.wiper',False
avt22103.cmd,48,14,I202,info,Unresolved reference: '.wiper.PART_6.MARKER_610',False
avt22103.cmd,49,14,I202,info,Unresolved reference: '.wiper.PART_6.MARKER_610',False
avt22103.cmd,50,14,I202,info,Unresolved reference: '.wiper.PART_6.MARKER_610',False
avt22103.cmd,51,13,I202,info,Unresolved reference: 'eye',False
avt22103.cmd,51,22,I202,info,Unresolved reference: '.wiper.PART_6.MARKER_610',False
avt22103.cmd,52,13,I202,info,Unresolved reference: 'eye',False
avt22103.cmd,52,22,I202,info,Unresolved reference: '.wiper.PART_6.MARKER_610',False
avt22103.cmd,53,13,I202,info,Unresolved reference: 'eye',False
avt22103.cmd,53,22,I202,info,Unresolved reference: '.wiper.PART_4.MARKER_407',False
avt22103.cmd,54,13,I202,info,Unresolved reference: 'eye',False
avt22103.cmd,54,22,I202,info,Unresolved reference: '.wiper.PART_4.MARKER_407',False
